Index,joint_angle_0,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_accel_0,joint_accel_1,joint_accel_2,joint_accel_3,joint_accel_4,joint_accel_5,joint_accel_6,constraint_tau_0,constraint_tau_1,constraint_tau_2,constraint_tau_3,constraint_tau_4,constraint_tau_5,constraint_tau_6,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_y,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z,joint_torque_0,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,actuar_current_0,actuar_current_1,actuar_current_2,actuar_current_3,actuar_current_4,actuar_current_5,actuar_current_6,actuar_voltage_0,actuar_voltage_1,actuar_voltage_2,actuar_voltage_3,actuar_voltage_4,actuar_voltage_5,actuar_voltage_6
0,6.27335,1.38303,3.15333,4.11986,6.27415,1.9769,1.55566,0.00621224,0.019967,-4.76193e-05,0.0875182,0.00173128,0.0428814,1.0606e-05,0.355566,-1.04322,-1.04621,5.51573,-1.70584,-3.02121,0.342949,-0.00463021,-17.8977,-0.402071,1.29312,-0.051164,2.6036,-0.0100273,2.48006e-05,-0.00131496,-0.000633592,0.495529,0.00106882,0.074412,0.0210747,-0.00207268,-0.00492063,2.00854,-0.00552988,0.005,1.80769,-0.00497689,0.0045,0.0669617,-3.5504,-1.7107,1.11297,1.095,-0.2733,5.57422,0.452353,5.57551,0.0713093,0.652588,0.233643,0.0805664,-0.0569691,-0.0726216,-0.563965,-0.193401,23.479,23.3655,23.1811,23.3229,23.2378,23.3087,23.1527,
1,6.27336,1.38305,3.15333,4.11994,6.27415,1.97694,1.55566,0.00648234,0.0195599,-4.76193e-05,0.085804,0.00177509,0.0464568,1.06059e-05,0.335767,-2.95264,-0.309158,4.01904,0.518273,-10.2738,0.608387,-0.00989468,-19.0483,-0.375272,1.02975,-0.0387514,1.87755,-0.000254652,0,0,0,0.495529,0.00106882,0.074412,0.020664,-0.00217238,-0.0043492,2,0,0.005,1.78103,0.00186541,0.00892857,-0.0348818,3.31189,0.0886963,1.08146,1.17184,-0.282035,5.64282,0.437383,5.54242,0.0730884,0.652638,0.258316,0.072956,-0.0433863,-0.0805664,-0.580092,-0.177292,23.4932,23.3655,23.1811,23.3229,23.2378,23.3087,23.1527,
2,6.27337,1.38307,3.15333,4.12003,6.27415,1.97699,1.55566,0.00701858,0.019447,-4.76548e-05,0.0861611,0.00178315,0.0464568,1.0598e-05,0.336611,-3.05241,-0.304164,3.94567,0.543561,-10.6641,0.617016,-0.00967667,-19.1092,-0.376262,1.01778,-0.0386151,1.83862,6.5243e-05,-1.0436e-06,0.000109688,3.25786e-06,0.495529,0.00106882,0.074412,0.0207905,-0.00238304,-0.00430968,1.9996,4.34534e-05,0.005,1.78104,0.00199425,0.00841428,-0.0378513,3.67607,0.103363,1.11142,1.25528,-0.26229,5.67319,0.428104,5.53169,0.0664477,0.620361,0.281982,0.0644531,-0.0113938,-0.0846906,-0.60829,-0.217529,23.4932,23.3655,23.1669,23.3087,23.2236,23.2946,23.1527,
3,6.27337,1.38309,3.15333,4.12011,6.27415,1.97704,1.55566,0.00727853,0.019447,-5.03023e-05,0.0877817,0.00173432,0.0483474,0,0.336898,-3.13943,-0.291684,3.87998,0.588497,-10.9996,0.624288,-0.00960563,-19.1625,-0.376555,1.00701,-0.0383503,1.80509,0.000203809,-1.47237e-06,0.000220996,9.57926e-06,0.495529,0.00106882,0.074412,0.0212574,-0.0024839,-0.00413693,1.99919,0.000102597,0.005,1.78056,0.00223708,0.00837872,-0.0391909,3.99069,0.136171,1.0882,1.34885,-0.232855,5.72604,0.447294,5.51403,0.0608437,0.62847,0.281982,0.0563965,0.00805664,-0.072956,-0.592163,-0.209473,23.479,23.3655,23.1669,23.2804,23.2236,23.2946,23.1385,
4,6.27338,1.38311,3.15333,4.12021,6.27416,1.97709,1.55566,0.00675244,0.0199872,-5.02643e-05,0.0907782,0.00181101,0.0501065,0,0.337753,-3.2538,-0.284822,3.79333,0.619918,-11.4426,0.636336,-0.00937028,-19.2324,-0.377628,0.992585,-0.0381781,1.76078,0.000794707,-3.52442e-06,0.000335882,1.37566e-05,0.495529,0.00106882,0.074412,0.0220071,-0.00226094,-0.00421623,1.99877,0.000149625,0.005,1.77976,0.00237017,0.00822324,-0.0448588,4.40623,0.155165,1.11399,1.45971,-0.2364,5.77463,0.463974,5.54512,0.0595206,0.644531,0.290151,0.072956,-0.0113938,-0.072956,-0.592177,-0.209511,23.479,23.3371,23.1669,23.3229,23.2236,23.2946,23.1243,
5,6.27339,1.38313,3.15333,4.1203,6.27416,1.97714,1.55566,0.00675244,0.0203122,-5.03023e-05,0.0921032,0.00175529,0.0529391,0,0.339534,-3.38535,-0.290735,3.69317,0.616279,-11.9512,0.646551,-0.00889813,-19.3126,-0.379824,0.975585,-0.0382576,1.70991,0.00134743,-4.86898e-06,0.000465801,1.62754e-05,0.495529,0.00106882,0.074412,0.0223196,-0.00226013,-0.00406688,1.9983,0.000191308,0.005,1.77866,0.00220702,0.0082946,-0.049861,4.88343,0.142237,1.09768,1.52359,-0.227342,5.81527,0.471238,5.55133,0.0709072,0.628418,0.290039,0.072956,-0.041081,-0.0725098,-0.612318,-0.205444,23.479,23.3371,23.1669,23.2946,23.2378,23.2946,23.1385,
6,6.27339,1.38315,3.15333,4.12039,6.27416,1.9772,1.55566,0.00753847,0.0199872,-5.55978e-05,0.0930892,0.00172743,0.0529391,0,0.340739,-3.50725,-0.28726,3.60107,0.63913,-12.4239,0.654631,-0.00859005,-19.387,-0.381214,0.960219,-0.0381595,1.66263,0.00155924,-5.73285e-06,0.000587346,2.03844e-05,0.495529,0.00106882,0.074412,0.0226724,-0.00257005,-0.00395423,1.99786,0.000239615,0.005,1.77799,0.00224977,0.00816019,-0.0516596,5.32659,0.153128,1.09623,1.57029,-0.207113,5.80843,0.466436,5.54055,0.0704818,0.612305,0.153288,0.0649547,-0.041081,-0.0684814,-0.616333,-0.205602,23.4648,23.3513,23.1811,23.3087,23.2094,23.2946,23.1243,
7,6.2734,1.38317,3.15333,4.12049,6.27416,1.97725,1.55566,0.00753847,0.0167291,-5.55978e-05,0.0954412,0.00169956,0.0550999,0,0.341056,-3.6105,-0.271996,3.52187,0.694158,-12.8225,0.665235,-0.0085143,-19.4504,-0.381531,0.947074,-0.0378278,1.62271,0.00189929,-6.93544e-06,0.000711689,2.64716e-05,0.495529,0.00106882,0.074412,0.0240354,-0.00255825,-0.00247624,1.99741,0.000298505,0.005,1.77727,0.0025817,0.00805881,-0.0550208,5.70165,0.193544,1.05534,1.60991,-0.209859,5.82953,0.464707,5.51342,0.070733,0.58819,-0.0569691,0.0563965,-0.041081,-0.0645789,-0.588149,-0.205484,23.4648,23.3371,23.1811,23.2946,23.2378,23.2946,23.1527,
8,6.27341,1.38318,3.15333,4.12059,6.27416,1.97731,1.55566,0.00702253,0.011074,-5.55553e-05,0.0987098,0.00169956,0.0556182,0,0.342687,-3.76837,-0.269109,3.39894,0.719135,-13.4458,0.676815,-0.00808357,-19.547,-0.383465,0.9261,-0.0377179,1.55976,0.00230396,-7.86882e-06,0.000843354,3.05138e-05,0.495529,0.00106882,0.074412,0.0261672,-0.00233552,-0.00023933,1.99694,0.000346431,0.005,1.77562,0.00261422,0.00672862,-0.0586316,6.29027,0.203438,1.08049,1.68152,-0.215492,5.79361,0.462111,5.43754,0.0549099,0.596191,-0.242236,0.0490066,-0.041081,-0.0649547,-0.588149,-0.209473,23.4932,23.3655,23.1811,23.2946,23.2094,23.3087,23.1527,
9,6.27341,1.38318,3.15333,4.12059,6.27416,1.97731,1.55566,0.00702253,0.011074,-5.55553e-05,0.0987098,0.00169956,0.0556182,0,0.345058,-3.95418,-0.273777,3.25456,0.724813,-14.1834,0.691252,-0.00745358,-19.659,-0.386264,0.900326,-0.0377614,1.48525,0.00301347,-9.35667e-06,0.000996307,3.33809e-05,0.495529,0.00106882,0.074412,0.0261672,-0.00233552,-0.00023933,1.99638,0.000391471,0.005,1.77319,0.0024543,0.0047154,-0.0650109,6.98649,0.194339,1.08049,1.68152,-0.215492,5.79361,0.462111,5.43754,0.0549099,0.596191,-0.242236,0.0490066,-0.041081,-0.0649547,-0.588149,-0.209473,23.4932,23.3655,23.1811,23.2946,23.2094,23.3087,23.1527,
