Index,X,Y,Z,Target_X,Target_Y,Target_Z
383,0.0525987,-0.000177406,0.000318664,0.052501,-0.00017537,0.000323824
384,0.0525921,-0.000177443,0.000318683,0.052501,-0.00017537,0.000323824
385,0.0525855,-0.000177481,0.000318701,0.052501,-0.00017537,0.000323824
386,0.0525789,-0.000177519,0.000318719,0.052501,-0.00017537,0.000323824
387,0.0525723,-0.000177557,0.000318735,0.052501,-0.00017537,0.000323824
388,0.0525657,-0.000177595,0.00031875,0.052501,-0.00017537,0.000323824
389,0.0525591,-0.000177633,0.000318765,0.052501,-0.00017537,0.000323824
390,0.0525525,-0.000177671,0.000318778,0.052501,-0.00017537,0.000323824
391,0.0525459,-0.00017771,0.000318791,0.052501,-0.00017537,0.000323824
392,0.0525431,-0.000177731,0.000318794,0.052501,-0.00017537,0.000323824
393,0.0525402,-0.000177753,0.000318796,0.052501,-0.00017537,0.000323824
394,0.0525373,-0.000177775,0.000318798,0.052501,-0.00017537,0.000323824
395,0.0525344,-0.000177797,0.000318798,0.052501,-0.00017537,0.000323824
396,0.0525315,-0.00017782,0.000318797,0.052501,-0.00017537,0.000323824
397,0.0525286,-0.000177842,0.000318795,0.052501,-0.00017537,0.000323824
398,0.0525257,-0.000177865,0.000318792,0.052501,-0.00017537,0.000323824
399,0.0525228,-0.000177889,0.000318788,0.052501,-0.00017537,0.000323824
400,0.0525199,-0.000177912,0.000318783,0.021005,-9.82837e-05,0.000166108
401,0.052517,-0.000177936,0.000318777,0.021005,-9.82837e-05,0.000166108
402,0.0509418,-0.000172748,0.000310139,0.021005,-9.82837e-05,0.000166108
403,0.0493666,-0.000167554,0.000301526,0.021005,-9.82837e-05,0.000166108
404,0.0477914,-0.000162354,0.000292941,0.021005,-9.82837e-05,0.000166108
405,0.0462161,-0.000157146,0.000284381,0.021005,-9.82837e-05,0.000166108
406,0.0446409,-0.000151932,0.000275847,0.021005,-9.82837e-05,0.000166108
407,0.0430656,-0.00014671,0.000267339,0.021005,-9.82837e-05,0.000166108
408,0.0414903,-0.00014148,0.000258856,0.021005,-9.82837e-05,0.000166108
409,0.0399151,-0.000136241,0.000250398,0.021005,-9.82837e-05,0.000166108
410,0.0383398,-0.000130995,0.000241966,0.021005,-9.82837e-05,0.000166108
411,0.0367645,-0.000125739,0.000233558,0.021005,-9.82837e-05,0.000166108
412,0.0358978,-0.000123452,0.000229246,0.021005,-9.82837e-05,0.000166108
413,0.0350311,-0.00012116,0.000224941,0.021005,-9.82837e-05,0.000166108
414,0.0341645,-0.000118863,0.000220643,0.021005,-9.82837e-05,0.000166108
415,0.0332978,-0.00011656,0.000216352,0.021005,-9.82837e-05,0.000166108
416,0.0324311,-0.000114252,0.000212068,0.021005,-9.82837e-05,0.000166108
417,0.0315645,-0.000111938,0.000207791,0.021005,-9.82837e-05,0.000166108
418,0.0306978,-0.000109619,0.00020352,0.021005,-9.82837e-05,0.000166108
419,0.0298311,-0.000107294,0.000199257,0.021005,-9.82837e-05,0.000166108
420,0.0289644,-0.000104963,0.000195,0.021005,-9.82837e-05,0.000166108
421,0.0280977,-0.000102626,0.000190749,0.021005,-9.82837e-05,0.000166108
422,0.0276996,-0.000102022,0.000188972,0.021005,-9.82837e-05,0.000166108
423,0.0273014,-0.000101416,0.000187195,0.021005,-9.82837e-05,0.000166108
424,0.0269033,-0.000100807,0.000185418,0.021005,-9.82837e-05,0.000166108
425,0.0265051,-0.000100196,0.000183642,0.021005,-9.82837e-05,0.000166108
426,0.0261069,-9.95816e-05,0.000181865,0.021005,-9.82837e-05,0.000166108
427,0.0257088,-9.89648e-05,0.00018009,0.021005,-9.82837e-05,0.000166108
428,0.0253106,-9.83453e-05,0.000178314,0.021005,-9.82837e-05,0.000166108
429,0.0249125,-9.77231e-05,0.000176538,0.021005,-9.82837e-05,0.000166108
430,0.0245143,-9.70981e-05,0.000174763,0.021005,-9.82837e-05,0.000166108
431,0.0241161,-9.64703e-05,0.000172988,0.021005,-9.82837e-05,0.000166108
432,0.0239403,-9.6451e-05,0.000172273,0.021005,-9.82837e-05,0.000166108
433,0.0237646,-9.64307e-05,0.000171558,0.021005,-9.82837e-05,0.000166108
434,0.0235888,-9.64094e-05,0.000170841,0.021005,-9.82837e-05,0.000166108
435,0.023413,-9.63871e-05,0.000170122,0.021005,-9.82837e-05,0.000166108
436,0.0232372,-9.63638e-05,0.000169402,0.021005,-9.82837e-05,0.000166108
437,0.0230614,-9.63396e-05,0.000168681,0.021005,-9.82837e-05,0.000166108
438,0.0228856,-9.63144e-05,0.000167959,0.021005,-9.82837e-05,0.000166108
439,0.0227098,-9.62882e-05,0.000167234,0.021005,-9.82837e-05,0.000166108
440,0.0225341,-9.62611e-05,0.000166509,0.021005,-9.82837e-05,0.000166108
441,0.0223583,-9.6233e-05,0.000165781,0.021005,-9.82837e-05,0.000166108
442,0.0222814,-9.63474e-05,0.000165486,0.021005,-9.82837e-05,0.000166108
443,0.0222046,-9.64617e-05,0.000165189,0.021005,-9.82837e-05,0.000166108
444,0.0221277,-9.65759e-05,0.000164889,0.021005,-9.82837e-05,0.000166108
445,0.0220509,-9.669e-05,0.000164588,0.021005,-9.82837e-05,0.000166108
446,0.021974,-9.6804e-05,0.000164285,0.021005,-9.82837e-05,0.000166108
447,0.0218972,-9.69179e-05,0.00016398,0.021005,-9.82837e-05,0.000166108
448,0.0218203,-9.70317e-05,0.000163673,0.021005,-9.82837e-05,0.000166108
449,0.0217435,-9.71454e-05,0.000163364,0.021005,-9.82837e-05,0.000166108
450,0.0216666,-9.7259e-05,0.000163053,0.021005,-9.82837e-05,0.000166108
451,0.0215897,-9.73726e-05,0.00016274,0.021005,-9.82837e-05,0.000166108
452,0.0215562,-9.74828e-05,0.000162606,0.021005,-9.82837e-05,0.000166108
453,0.0215227,-9.75934e-05,0.00016247,0.021005,-9.82837e-05,0.000166108
454,0.0214892,-9.77043e-05,0.000162332,0.021005,-9.82837e-05,0.000166108
455,0.0214556,-9.78155e-05,0.000162192,0.021005,-9.82837e-05,0.000166108
456,0.0214221,-9.79271e-05,0.00016205,0.021005,-9.82837e-05,0.000166108
457,0.0213886,-9.8039e-05,0.000161905,0.021005,-9.82837e-05,0.000166108
458,0.021355,-9.81513e-05,0.000161758,0.021005,-9.82837e-05,0.000166108
459,0.0213215,-9.8264e-05,0.000161609,0.021005,-9.82837e-05,0.000166108
460,0.0212879,-9.83771e-05,0.000161458,0.021005,-9.82837e-05,0.000166108
461,0.0212544,-9.84905e-05,0.000161304,0.021005,-9.82837e-05,0.000166108
462,0.0212397,-9.85698e-05,0.000161232,0.021005,-9.82837e-05,0.000166108
463,0.0212251,-9.86496e-05,0.000161157,0.021005,-9.82837e-05,0.000166108
464,0.0212105,-9.87301e-05,0.00016108,0.021005,-9.82837e-05,0.000166108
465,0.0211958,-9.88111e-05,0.000161,0.021005,-9.82837e-05,0.000166108
466,0.0211812,-9.88927e-05,0.000160918,0.021005,-9.82837e-05,0.000166108
467,0.0211665,-9.8975e-05,0.000160833,0.021005,-9.82837e-05,0.000166108
468,0.0211519,-9.90579e-05,0.000160746,0.021005,-9.82837e-05,0.000166108
469,0.0211372,-9.91414e-05,0.000160656,0.021005,-9.82837e-05,0.000166108
470,0.0211225,-9.92256e-05,0.000160564,0.021005,-9.82837e-05,0.000166108
471,0.0211079,-9.93105e-05,0.000160469,0.021005,-9.82837e-05,0.000166108
472,0.0211015,-9.93633e-05,0.000160419,0.021005,-9.82837e-05,0.000166108
473,0.021095,-9.94169e-05,0.000160365,0.021005,-9.82837e-05,0.000166108
474,0.0210886,-9.94713e-05,0.000160309,0.021005,-9.82837e-05,0.000166108
475,0.0210822,-9.95264e-05,0.00016025,0.021005,-9.82837e-05,0.000166108
476,0.0210758,-9.95823e-05,0.000160189,0.021005,-9.82837e-05,0.000166108
477,0.0210694,-9.96391e-05,0.000160124,0.021005,-9.82837e-05,0.000166108
478,0.0210629,-9.96966e-05,0.000160057,0.021005,-9.82837e-05,0.000166108
479,0.0210565,-9.9755e-05,0.000159988,0.021005,-9.82837e-05,0.000166108
480,0.02105,-9.98142e-05,0.000159915,0.021005,-9.82837e-05,0.000166108
481,0.0210436,-9.98743e-05,0.00015984,0.021005,-9.82837e-05,0.000166108
482,0.0210408,-9.99103e-05,0.000159795,0.021005,-9.82837e-05,0.000166108
483,0.0210379,-9.99472e-05,0.000159748,0.021005,-9.82837e-05,0.000166108
484,0.0210351,-9.9985e-05,0.000159697,0.021005,-9.82837e-05,0.000166108
485,0.0210322,-0.000100024,0.000159644,0.021005,-9.82837e-05,0.000166108
486,0.0210294,-0.000100063,0.000159587,0.021005,-9.82837e-05,0.000166108
487,0.0210265,-0.000100104,0.000159528,0.021005,-9.82837e-05,0.000166108
488,0.0210237,-0.000100146,0.000159466,0.021005,-9.82837e-05,0.000166108
489,0.0210208,-0.000100188,0.0001594,0.021005,-9.82837e-05,0.000166108
490,0.0210179,-0.000100232,0.000159332,0.021005,-9.82837e-05,0.000166108
491,0.0210151,-0.000100277,0.000159261,0.021005,-9.82837e-05,0.000166108
492,0.0210138,-0.000100304,0.000159216,0.021005,-9.82837e-05,0.000166108
493,0.0210125,-0.000100331,0.000159168,0.021005,-9.82837e-05,0.000166108
494,0.0210112,-0.00010036,0.000159116,0.021005,-9.82837e-05,0.000166108
495,0.0210099,-0.000100391,0.000159062,0.021005,-9.82837e-05,0.000166108
496,0.0210086,-0.000100422,0.000159005,0.021005,-9.82837e-05,0.000166108
497,0.0210073,-0.000100454,0.000158944,0.021005,-9.82837e-05,0.000166108
498,0.021006,-0.000100487,0.00015888,0.021005,-9.82837e-05,0.000166108
499,0.0210047,-0.000100522,0.000158813,0.021005,-9.82837e-05,0.000166108
500,0.0210034,-0.000100558,0.000158742,0.00827865,-5.45145e-05,6.70525e-05
501,0.0210021,-0.000100595,0.000158668,0.00827865,-5.45145e-05,6.70525e-05
502,0.0203656,-9.75749e-05,0.000153545,0.00827865,-5.45145e-05,6.70525e-05
503,0.019729,-9.45499e-05,0.000148423,0.00827865,-5.45145e-05,6.70525e-05
504,0.0190925,-9.15195e-05,0.000143302,0.00827865,-5.45145e-05,6.70525e-05
505,0.0184559,-8.84838e-05,0.000138181,0.00827865,-5.45145e-05,6.70525e-05
506,0.0178194,-8.54425e-05,0.00013306,0.00827865,-5.45145e-05,6.70525e-05
507,0.0171828,-8.23957e-05,0.00012794,0.00827865,-5.45145e-05,6.70525e-05
508,0.0165463,-7.93433e-05,0.000122819,0.00827865,-5.45145e-05,6.70525e-05
509,0.0159097,-7.62852e-05,0.000117699,0.00827865,-5.45145e-05,6.70525e-05
510,0.0152731,-7.32213e-05,0.000112579,0.00827865,-5.45145e-05,6.70525e-05
511,0.0146365,-7.01516e-05,0.000107459,0.00827865,-5.45145e-05,6.70525e-05
512,0.0142863,-6.88458e-05,0.000104685,0.00827865,-5.45145e-05,6.70525e-05
513,0.013936,-6.75374e-05,0.000101907,0.00827865,-5.45145e-05,6.70525e-05
514,0.0135858,-6.62265e-05,9.91267e-05,0.00827865,-5.45145e-05,6.70525e-05
515,0.0132355,-6.4913e-05,9.63434e-05,0.00827865,-5.45145e-05,6.70525e-05
516,0.0128852,-6.3597e-05,9.3557e-05,0.00827865,-5.45145e-05,6.70525e-05
517,0.012535,-6.22783e-05,9.07676e-05,0.00827865,-5.45145e-05,6.70525e-05
518,0.0121847,-6.0957e-05,8.79751e-05,0.00827865,-5.45145e-05,6.70525e-05
519,0.0118344,-5.96331e-05,8.51794e-05,0.00827865,-5.45145e-05,6.70525e-05
520,0.0114841,-5.83066e-05,8.23805e-05,0.00827865,-5.45145e-05,6.70525e-05
521,0.0111338,-5.69774e-05,7.95782e-05,0.00827865,-5.45145e-05,6.70525e-05
522,0.0109728,-5.66696e-05,7.83017e-05,0.00827865,-5.45145e-05,6.70525e-05
523,0.0108118,-5.63614e-05,7.7021e-05,0.00827865,-5.45145e-05,6.70525e-05
524,0.0106509,-5.60528e-05,7.5736e-05,0.00827865,-5.45145e-05,6.70525e-05
525,0.0104899,-5.57439e-05,7.44467e-05,0.00827865,-5.45145e-05,6.70525e-05
526,0.0103289,-5.54347e-05,7.31531e-05,0.00827865,-5.45145e-05,6.70525e-05
527,0.0101679,-5.51252e-05,7.1855e-05,0.00827865,-5.45145e-05,6.70525e-05
528,0.0100068,-5.48154e-05,7.05525e-05,0.00827865,-5.45145e-05,6.70525e-05
529,0.00984582,-5.45053e-05,6.92454e-05,0.00827865,-5.45145e-05,6.70525e-05
530,0.00968479,-5.41949e-05,6.79338e-05,0.00827865,-5.45145e-05,6.70525e-05
531,0.00952375,-5.38843e-05,6.66176e-05,0.00827865,-5.45145e-05,6.70525e-05
532,0.00945262,-5.39168e-05,6.6027e-05,0.00827865,-5.45145e-05,6.70525e-05
533,0.00938147,-5.39501e-05,6.54316e-05,0.00827865,-5.45145e-05,6.70525e-05
534,0.00931032,-5.39843e-05,6.48314e-05,0.00827865,-5.45145e-05,6.70525e-05
535,0.00923916,-5.40194e-05,6.42262e-05,0.00827865,-5.45145e-05,6.70525e-05
536,0.009168,-5.40555e-05,6.3616e-05,0.00827865,-5.45145e-05,6.70525e-05
537,0.00909683,-5.40926e-05,6.30008e-05,0.00827865,-5.45145e-05,6.70525e-05
538,0.00902564,-5.41306e-05,6.23805e-05,0.00827865,-5.45145e-05,6.70525e-05
539,0.00895446,-5.41697e-05,6.1755e-05,0.00827865,-5.45145e-05,6.70525e-05
540,0.00888326,-5.42099e-05,6.11244e-05,0.00827865,-5.45145e-05,6.70525e-05
541,0.00881205,-5.4251e-05,6.04886e-05,0.00827865,-5.45145e-05,6.70525e-05
542,0.00878089,-5.43564e-05,6.01914e-05,0.00827865,-5.45145e-05,6.70525e-05
543,0.00874972,-5.44634e-05,5.98888e-05,0.00827865,-5.45145e-05,6.70525e-05
544,0.00871854,-5.4572e-05,5.95809e-05,0.00827865,-5.45145e-05,6.70525e-05
545,0.00868735,-5.46823e-05,5.92675e-05,0.00827865,-5.45145e-05,6.70525e-05
546,0.00865616,-5.47943e-05,5.89487e-05,0.00827865,-5.45145e-05,6.70525e-05
547,0.00862495,-5.4908e-05,5.86243e-05,0.00827865,-5.45145e-05,6.70525e-05
548,0.00859374,-5.50234e-05,5.82944e-05,0.00827865,-5.45145e-05,6.70525e-05
549,0.00856251,-5.51407e-05,5.79588e-05,0.00827865,-5.45145e-05,6.70525e-05
550,0.00853128,-5.52597e-05,5.76175e-05,0.00827865,-5.45145e-05,6.70525e-05
551,0.00850004,-5.53806e-05,5.72705e-05,0.00827865,-5.45145e-05,6.70525e-05
552,0.00848638,-5.548e-05,5.70946e-05,0.00827865,-5.45145e-05,6.70525e-05
553,0.00847271,-5.55815e-05,5.69128e-05,0.00827865,-5.45145e-05,6.70525e-05
554,0.00845903,-5.56852e-05,5.67251e-05,0.00827865,-5.45145e-05,6.70525e-05
555,0.00844534,-5.57911e-05,5.65316e-05,0.00827865,-5.45145e-05,6.70525e-05
556,0.00843164,-5.58991e-05,5.6332e-05,0.00827865,-5.45145e-05,6.70525e-05
557,0.00841793,-5.60095e-05,5.61263e-05,0.00827865,-5.45145e-05,6.70525e-05
558,0.00840421,-5.6122e-05,5.59146e-05,0.00827865,-5.45145e-05,6.70525e-05
559,0.00839048,-5.62369e-05,5.56967e-05,0.00827865,-5.45145e-05,6.70525e-05
560,0.00837675,-5.63542e-05,5.54727e-05,0.00827865,-5.45145e-05,6.70525e-05
561,0.008363,-5.64738e-05,5.52423e-05,0.00827865,-5.45145e-05,6.70525e-05
562,0.00835696,-5.65544e-05,5.51135e-05,0.00827865,-5.45145e-05,6.70525e-05
563,0.00835092,-5.66376e-05,5.49784e-05,0.00827865,-5.45145e-05,6.70525e-05
564,0.00834486,-5.67233e-05,5.48368e-05,0.00827865,-5.45145e-05,6.70525e-05
565,0.0083388,-5.68117e-05,5.46887e-05,0.00827865,-5.45145e-05,6.70525e-05
566,0.00833272,-5.69027e-05,5.45341e-05,0.00827865,-5.45145e-05,6.70525e-05
567,0.00832663,-5.69964e-05,5.43729e-05,0.00827865,-5.45145e-05,6.70525e-05
568,0.00832054,-5.70928e-05,5.4205e-05,0.00827865,-5.45145e-05,6.70525e-05
569,0.00831443,-5.71919e-05,5.40304e-05,0.00827865,-5.45145e-05,6.70525e-05
570,0.00830831,-5.72939e-05,5.3849e-05,0.00827865,-5.45145e-05,6.70525e-05
571,0.00830218,-5.73986e-05,5.36607e-05,0.00827865,-5.45145e-05,6.70525e-05
572,0.00829946,-5.74655e-05,5.35471e-05,0.00827865,-5.45145e-05,6.70525e-05
573,0.00829673,-5.75353e-05,5.34264e-05,0.00827865,-5.45145e-05,6.70525e-05
574,0.00829399,-5.76081e-05,5.32987e-05,0.00827865,-5.45145e-05,6.70525e-05
575,0.00829124,-5.76839e-05,5.3164e-05,0.00827865,-5.45145e-05,6.70525e-05
576,0.00828847,-5.77627e-05,5.3022e-05,0.00827865,-5.45145e-05,6.70525e-05
577,0.0082857,-5.78447e-05,5.28729e-05,0.00827865,-5.45145e-05,6.70525e-05
578,0.00828291,-5.79298e-05,5.27165e-05,0.00827865,-5.45145e-05,6.70525e-05
579,0.00828011,-5.80181e-05,5.25527e-05,0.00827865,-5.45145e-05,6.70525e-05
580,0.0082773,-5.81097e-05,5.23816e-05,0.00827865,-5.45145e-05,6.70525e-05
581,0.00827448,-5.82045e-05,5.22029e-05,0.00827865,-5.45145e-05,6.70525e-05
582,0.0082732,-5.82648e-05,5.20902e-05,0.00827865,-5.45145e-05,6.70525e-05
583,0.0082719,-5.83285e-05,5.19699e-05,0.00827865,-5.45145e-05,6.70525e-05
584,0.00827059,-5.83956e-05,5.18418e-05,0.00827865,-5.45145e-05,6.70525e-05
585,0.00826927,-5.84661e-05,5.17061e-05,0.00827865,-5.45145e-05,6.70525e-05
586,0.00826794,-5.85402e-05,5.15625e-05,0.00827865,-5.45145e-05,6.70525e-05
587,0.00826659,-5.86178e-05,5.14111e-05,0.00827865,-5.45145e-05,6.70525e-05
588,0.00826524,-5.8699e-05,5.12517e-05,0.00827865,-5.45145e-05,6.70525e-05
589,0.00826387,-5.87839e-05,5.10843e-05,0.00827865,-5.45145e-05,6.70525e-05
590,0.00826249,-5.88724e-05,5.09087e-05,0.00827865,-5.45145e-05,6.70525e-05
591,0.00826109,-5.89647e-05,5.07251e-05,0.00827865,-5.45145e-05,6.70525e-05
592,0.00826042,-5.90241e-05,5.06068e-05,0.00827865,-5.45145e-05,6.70525e-05
593,0.00825974,-5.90874e-05,5.04802e-05,0.00827865,-5.45145e-05,6.70525e-05
594,0.00825905,-5.91546e-05,5.03453e-05,0.00827865,-5.45145e-05,6.70525e-05
595,0.00825834,-5.92257e-05,5.02019e-05,0.00827865,-5.45145e-05,6.70525e-05
596,0.00825762,-5.93008e-05,5.005e-05,0.00827865,-5.45145e-05,6.70525e-05
597,0.00825689,-5.93799e-05,4.98894e-05,0.00827865,-5.45145e-05,6.70525e-05
598,0.00825614,-5.94631e-05,4.97202e-05,0.00827865,-5.45145e-05,6.70525e-05
599,0.00825538,-5.95505e-05,4.95423e-05,0.00827865,-5.45145e-05,6.70525e-05
600,0.0082546,-5.9642e-05,4.93555e-05,0.00320987,-2.8215e-05,5.32976e-06
601,0.00825382,-5.97377e-05,4.91598e-05,0.00320987,-2.8215e-05,5.32976e-06
602,0.00800019,-5.79787e-05,4.59256e-05,0.00320987,-2.8215e-05,5.32976e-06
603,0.00774655,-5.62205e-05,4.26821e-05,0.00320987,-2.8215e-05,5.32976e-06
604,0.00749289,-5.4463e-05,3.94292e-05,0.00320987,-2.8215e-05,5.32976e-06
605,0.00723923,-5.27065e-05,3.61668e-05,0.00320987,-2.8215e-05,5.32976e-06
606,0.00698554,-5.09508e-05,3.28948e-05,0.00320987,-2.8215e-05,5.32976e-06
607,0.00673185,-4.91961e-05,2.96131e-05,0.00320987,-2.8215e-05,5.32976e-06
608,0.00647813,-4.74424e-05,2.63215e-05,0.00320987,-2.8215e-05,5.32976e-06
609,0.00622441,-4.56897e-05,2.302e-05,0.00320987,-2.8215e-05,5.32976e-06
610,0.00597067,-4.3938e-05,1.97083e-05,0.00320987,-2.8215e-05,5.32976e-06
611,0.00571691,-4.21875e-05,1.63865e-05,0.00320987,-2.8215e-05,5.32976e-06
612,0.00557723,-4.14605e-05,1.45434e-05,0.00320987,-2.8215e-05,5.32976e-06
613,0.00543754,-4.07364e-05,1.26898e-05,0.00320987,-2.8215e-05,5.32976e-06
614,0.00529783,-4.00153e-05,1.08257e-05,0.00320987,-2.8215e-05,5.32976e-06
615,0.0051581,-3.92972e-05,8.95097e-06,0.00320987,-2.8215e-05,5.32976e-06
616,0.00501836,-3.85821e-05,7.06549e-06,0.00320987,-2.8215e-05,5.32976e-06
617,0.00487861,-3.78702e-05,5.16916e-06,0.00320987,-2.8215e-05,5.32976e-06
618,0.00473883,-3.71615e-05,3.26187e-06,0.00320987,-2.8215e-05,5.32976e-06
619,0.00459904,-3.64561e-05,1.34351e-06,0.00320987,-2.8215e-05,5.32976e-06
620,0.00445924,-3.57539e-05,-5.86035e-07,0.00320987,-2.8215e-05,5.32976e-06
621,0.00431941,-3.50552e-05,-2.52687e-06,0.00320987,-2.8215e-05,5.32976e-06
622,0.00425508,-3.49315e-05,-3.46045e-06,0.00320987,-2.8215e-05,5.32976e-06
623,0.00419072,-3.48124e-05,-4.40534e-06,0.00320987,-2.8215e-05,5.32976e-06
624,0.00412635,-3.4698e-05,-5.36165e-06,0.00320987,-2.8215e-05,5.32976e-06
625,0.00406195,-3.45883e-05,-6.32949e-06,0.00320987,-2.8215e-05,5.32976e-06
626,0.00399755,-3.44835e-05,-7.30895e-06,0.00320987,-2.8215e-05,5.32976e-06
627,0.00393312,-3.43835e-05,-8.30014e-06,0.00320987,-2.8215e-05,5.32976e-06
628,0.00386868,-3.42885e-05,-9.30316e-06,0.00320987,-2.8215e-05,5.32976e-06
629,0.00380421,-3.41985e-05,-1.03181e-05,0.00320987,-2.8215e-05,5.32976e-06
630,0.00373973,-3.41136e-05,-1.13452e-05,0.00320987,-2.8215e-05,5.32976e-06
631,0.00367524,-3.40338e-05,-1.23843e-05,0.00320987,-2.8215e-05,5.32976e-06
632,0.00364666,-3.41212e-05,-1.28959e-05,0.00320987,-2.8215e-05,5.32976e-06
633,0.00361806,-3.42145e-05,-1.34196e-05,0.00320987,-2.8215e-05,5.32976e-06
634,0.00358945,-3.43136e-05,-1.39557e-05,0.00320987,-2.8215e-05,5.32976e-06
635,0.00356082,-3.44187e-05,-1.45042e-05,0.00320987,-2.8215e-05,5.32976e-06
636,0.00353216,-3.45299e-05,-1.50652e-05,0.00320987,-2.8215e-05,5.32976e-06
637,0.00350349,-3.46471e-05,-1.56389e-05,0.00320987,-2.8215e-05,5.32976e-06
638,0.0034748,-3.47706e-05,-1.62253e-05,0.00320987,-2.8215e-05,5.32976e-06
639,0.00344609,-3.49003e-05,-1.68246e-05,0.00320987,-2.8215e-05,5.32976e-06
640,0.00341736,-3.50364e-05,-1.74368e-05,0.00320987,-2.8215e-05,5.32976e-06
641,0.0033886,-3.51788e-05,-1.80621e-05,0.00320987,-2.8215e-05,5.32976e-06
642,0.00337594,-3.53187e-05,-1.83951e-05,0.00320987,-2.8215e-05,5.32976e-06
643,0.00336325,-3.54654e-05,-1.87412e-05,0.00320987,-2.8215e-05,5.32976e-06
644,0.00335054,-3.56189e-05,-1.91007e-05,0.00320987,-2.8215e-05,5.32976e-06
645,0.00333781,-3.57794e-05,-1.94736e-05,0.00320987,-2.8215e-05,5.32976e-06
646,0.00332505,-3.5947e-05,-1.986e-05,0.00320987,-2.8215e-05,5.32976e-06
647,0.00331228,-3.61216e-05,-2.02601e-05,0.00320987,-2.8215e-05,5.32976e-06
648,0.00329949,-3.63035e-05,-2.06739e-05,0.00320987,-2.8215e-05,5.32976e-06
649,0.00328667,-3.64926e-05,-2.11016e-05,0.00320987,-2.8215e-05,5.32976e-06
650,0.00327383,-3.66891e-05,-2.15433e-05,0.00320987,-2.8215e-05,5.32976e-06
651,0.00326097,-3.68931e-05,-2.1999e-05,0.00320987,-2.8215e-05,5.32976e-06
652,0.00325526,-3.7039e-05,-2.22632e-05,0.00320987,-2.8215e-05,5.32976e-06
653,0.00324953,-3.71927e-05,-2.25417e-05,0.00320987,-2.8215e-05,5.32976e-06
654,0.00324377,-3.73541e-05,-2.28345e-05,0.00320987,-2.8215e-05,5.32976e-06
655,0.00323799,-3.75234e-05,-2.31419e-05,0.00320987,-2.8215e-05,5.32976e-06
656,0.00323219,-3.77007e-05,-2.34639e-05,0.00320987,-2.8215e-05,5.32976e-06
657,0.00322636,-3.7886e-05,-2.38006e-05,0.00320987,-2.8215e-05,5.32976e-06
658,0.00322051,-3.80794e-05,-2.41521e-05,0.00320987,-2.8215e-05,5.32976e-06
659,0.00321464,-3.8281e-05,-2.45186e-05,0.00320987,-2.8215e-05,5.32976e-06
660,0.00320874,-3.8491e-05,-2.49002e-05,0.00320987,-2.8215e-05,5.32976e-06
661,0.00320282,-3.87093e-05,-2.5297e-05,0.00320987,-2.8215e-05,5.32976e-06
662,0.00320013,-3.88542e-05,-2.55411e-05,0.00320987,-2.8215e-05,5.32976e-06
663,0.00319741,-3.90077e-05,-2.58006e-05,0.00320987,-2.8215e-05,5.32976e-06
664,0.00319467,-3.91698e-05,-2.60756e-05,0.00320987,-2.8215e-05,5.32976e-06
665,0.00319191,-3.93408e-05,-2.63662e-05,0.00320987,-2.8215e-05,5.32976e-06
666,0.00318912,-3.95206e-05,-2.66726e-05,0.00320987,-2.8215e-05,5.32976e-06
667,0.0031863,-3.97094e-05,-2.69949e-05,0.00320987,-2.8215e-05,5.32976e-06
668,0.00318346,-3.99072e-05,-2.73332e-05,0.00320987,-2.8215e-05,5.32976e-06
669,0.00318059,-4.01142e-05,-2.76876e-05,0.00320987,-2.8215e-05,5.32976e-06
670,0.0031777,-4.03304e-05,-2.80583e-05,0.00320987,-2.8215e-05,5.32976e-06
671,0.00317479,-4.05559e-05,-2.84453e-05,0.00320987,-2.8215e-05,5.32976e-06
672,0.00317339,-4.07031e-05,-2.86908e-05,0.00320987,-2.8215e-05,5.32976e-06
673,0.00317197,-4.08597e-05,-2.8953e-05,0.00320987,-2.8215e-05,5.32976e-06
674,0.00317053,-4.10261e-05,-2.92319e-05,0.00320987,-2.8215e-05,5.32976e-06
675,0.00316906,-4.12021e-05,-2.95276e-05,0.00320987,-2.8215e-05,5.32976e-06
676,0.00316756,-4.13879e-05,-2.98402e-05,0.00320987,-2.8215e-05,5.32976e-06
677,0.00316603,-4.15837e-05,-3.01699e-05,0.00320987,-2.8215e-05,5.32976e-06
678,0.00316448,-4.17894e-05,-3.05169e-05,0.00320987,-2.8215e-05,5.32976e-06
679,0.0031629,-4.20053e-05,-3.08811e-05,0.00320987,-2.8215e-05,5.32976e-06
680,0.00316129,-4.22313e-05,-3.12628e-05,0.00320987,-2.8215e-05,5.32976e-06
681,0.00315966,-4.24676e-05,-3.16621e-05,0.00320987,-2.8215e-05,5.32976e-06
682,0.00315881,-4.26218e-05,-3.19189e-05,0.00320987,-2.8215e-05,5.32976e-06
683,0.00315794,-4.27864e-05,-3.21935e-05,0.00320987,-2.8215e-05,5.32976e-06
684,0.00315704,-4.29616e-05,-3.2486e-05,0.00320987,-2.8215e-05,5.32976e-06
685,0.00315611,-4.31475e-05,-3.27966e-05,0.00320987,-2.8215e-05,5.32976e-06
686,0.00315515,-4.33442e-05,-3.31253e-05,0.00320987,-2.8215e-05,5.32976e-06
687,0.00315416,-4.35517e-05,-3.34724e-05,0.00320987,-2.8215e-05,5.32976e-06
688,0.00315315,-4.37703e-05,-3.38379e-05,0.00320987,-2.8215e-05,5.32976e-06
