Index,joint_angle_0,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_accel_0,joint_accel_1,joint_accel_2,joint_accel_3,joint_accel_4,joint_accel_5,joint_accel_6,constraint_tau_0,constraint_tau_1,constraint_tau_2,constraint_tau_3,constraint_tau_4,constraint_tau_5,constraint_tau_6,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_y,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z,joint_torque_0,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,actuar_current_0,actuar_current_1,actuar_current_2,actuar_current_3,actuar_current_4,actuar_current_5,actuar_current_6,actuar_voltage_0,actuar_voltage_1,actuar_voltage_2,actuar_voltage_3,actuar_voltage_4,actuar_voltage_5,actuar_voltage_6
0,6.2727,1.38635,3.1535,4.11636,6.2742,1.9751,1.55574,0.00115052,0.0391641,0.000119222,0.0984857,0.000132274,0.00507437,0,0.377456,-7.25888,-0.353364,0.912757,0.754546,-26.7921,1.40756,0.00196687,-20,-0.434602,0.421727,-0.0407016,0.258905,0.0646792,-0.000250635,0.00690078,-3.7492e-06,0.493817,0.00126665,0.0729777,0.0201596,-0.000338707,-0.0168401,1.97539,-0.00159043,0.005,1.77785,-0.00143138,0.0045,-0.676714,18.6321,-0.0101228,1.7628,-0.266258,-0.419417,4.66981,0.346632,5.72706,0.262491,0.169381,0.153288,0.185478,-0.12085,0.157104,-0.555923,-0.12085,23.479,23.3655,23.1952,23.3371,23.252,23.3087,23.1669,
1,6.2727,1.38639,3.1535,4.11645,6.2742,1.97512,1.55574,0.00134067,0.0370788,6.62379e-05,0.0988557,0.000142964,0.00829495,0,0.325967,-2.63388,-0.326599,4.26987,0.373067,-8.82717,0.542932,-0.0117293,-18.8251,-0.37134,1.00651,-0.0410332,2.03748,-0.0028374,0,0,0,0.493817,0.00126665,0.0729777,0.0207099,-0.00038708,-0.0156838,2,0,0.005,1.78186,0.000304836,0.0196561,-0.01031,1.9316,-0.00536415,1.76901,-0.205017,-0.422496,4.59803,0.334719,5.82361,0.255065,0.177246,0.153288,0.209628,-0.0889885,0.157104,-0.55188,-0.121118,23.4932,23.3655,23.1811,23.3371,23.2236,23.2946,23.1527,
2,6.2727,1.38642,3.1535,4.11656,6.2742,1.97513,1.55574,0.00151026,0.0351127,2.64952e-05,0.0967966,0.000153438,0.0120571,0,0.327068,-2.7312,-0.326946,4.19604,0.382972,-9.21343,0.553648,-0.0114363,-18.8846,-0.372675,0.994116,-0.0409935,1.99857,-0.00221773,-1.34709e-06,7.13428e-05,-8.20129e-07,0.493817,0.00126665,0.0729777,0.0205339,-0.00043576,-0.0144687,1.9996,4.61316e-06,0.005,1.781,0.000352524,0.0186154,-0.0163916,2.29447,-0.00406456,1.7307,-0.144918,-0.425673,4.54319,0.31704,5.92061,0.273172,0.169189,0.185478,0.185478,-0.0563965,0.149102,-0.543823,-0.136963,23.479,23.3513,23.1811,23.3371,23.2378,23.3087,23.1527,
3,6.2727,1.38645,3.1535,4.11665,6.2742,1.97515,1.55574,0.0015979,0.0329519,-2.64952e-05,0.0945341,0.00016402,0.0153956,0,0.328099,-2.82149,-0.327212,4.12932,0.392374,-9.57268,0.561888,-0.0111612,-18.9397,-0.373912,0.983082,-0.0409542,1.96255,-0.00181949,-2.26652e-06,0.000154941,-1.63538e-06,0.493817,0.00126665,0.0729777,0.0203398,-0.000449133,-0.0132179,1.99916,1.17004e-05,0.005,1.78076,0.000402715,0.0175218,-0.0202831,2.63023,-0.00268692,1.72333,-0.065897,-0.432772,4.57029,0.321155,6.00244,0.264188,0.161133,0.22573,0.185478,-0.0161133,0.161183,-0.563965,-0.132996,23.4932,23.3371,23.1952,23.3371,23.2378,23.2946,23.1669,
4,6.27271,1.38649,3.1535,4.11675,6.2742,1.97517,1.55574,0.00164885,0.0316014,-2.52564e-05,0.096965,0.000164022,0.0171565,0,0.32905,-2.90225,-0.32823,4.06992,0.39841,-9.89554,0.571144,-0.010907,-18.9892,-0.375079,0.973363,-0.0409375,1.93018,-0.00125519,-3.64931e-06,0.000230678,-2.43402e-06,0.493817,0.00126665,0.0729777,0.0213289,-0.000458478,-0.0125464,1.99876,1.61384e-05,0.005,1.78057,0.000418744,0.0163961,-0.0258273,2.93179,-0.00353128,1.72484,-0.00477028,-0.456841,4.6019,0.309489,6.08419,0.295298,0.185303,0.242236,0.169381,0.0113938,0.161334,-0.567993,-0.128906,23.479,23.3655,23.1811,23.3229,23.2236,23.2946,23.1527,
5,6.27271,1.38649,3.1535,4.11675,6.2742,1.97517,1.55574,0.00164885,0.0316014,-2.52564e-05,0.096965,0.000164022,0.0171565,0,0.330266,-3.00937,-0.328887,3.98803,0.407968,-10.3148,0.578284,-0.0105833,-19.0536,-0.376546,0.958732,-0.0409096,1.88812,-0.00101998,-4.11803e-06,0.000315089,-2.26011e-06,0.493817,0.00126665,0.0729777,0.0213289,-0.000458478,-0.0125464,1.99833,2.53152e-05,0.005,1.77931,0.000435414,0.0157917,-0.0280873,3.32596,-0.00318641,1.72484,-0.00477028,-0.456841,4.6019,0.309489,6.08419,0.295298,0.185303,0.242236,0.169381,0.0113938,0.161334,-0.567993,-0.128906,23.479,23.3655,23.1811,23.3229,23.2236,23.2946,23.1527,
6,6.27271,1.38652,3.1535,4.11684,6.27421,1.97519,1.55574,0.00163659,0.0310953,-5.05128e-05,0.0991258,0.000174997,0.0200159,0,0.330257,-3.00915,-0.328891,3.98799,0.408003,-10.3146,0.578262,-0.0105832,-19.0545,-0.376569,0.959377,-0.0409085,1.88806,-0.00102058,-4.11803e-06,0.000315089,-2.26011e-06,0.493817,0.00126665,0.0729777,0.0220616,-0.000435095,-0.0120855,1.99833,2.53152e-05,0.005,1.77931,0.000435414,0.0157917,-0.0280873,3.32596,-0.00318641,1.70906,0.0891044,-0.420806,4.64196,0.264488,6.17127,0.258318,0.193359,0.265991,0.177977,0,0.161183,-0.572021,-0.128969,23.479,23.3513,23.1811,23.3087,23.2236,23.2946,23.1385,
7,6.27271,1.38655,3.1535,4.11695,6.27421,1.97521,1.55574,0.00163659,0.0315694,-6.01111e-05,0.100307,0.000180165,0.0243088,0,0.331639,-3.11746,-0.332429,3.90599,0.409707,-10.7374,0.586801,-0.0102136,-19.1206,-0.378282,0.945552,-0.040927,1.84569,-0.000613229,-5.00953e-06,0.000400551,-3.6343e-06,0.493817,0.00126665,0.0729777,0.0223047,-0.000423494,-0.0118394,1.99791,2.81879e-05,0.005,1.77826,0.000416954,0.0153769,-0.032073,3.72247,-0.00977412,1.66295,0.185854,-0.386931,4.69038,0.237337,6.24965,0.270981,0.177429,0.105046,0.177246,-0.0322266,0.161183,-0.567993,-0.128906,23.479,23.3513,23.1952,23.3229,23.2378,23.3087,23.1243,
8,6.27271,1.38655,3.1535,4.11695,6.27421,1.97521,1.55574,0.00163659,0.0315694,-6.01111e-05,0.100307,0.000180165,0.0243088,0,0.332995,-3.23285,-0.334325,3.8202,0.41644,-11.1847,0.595108,-0.00985291,-19.19,-0.379949,0.930447,-0.0409228,1.80122,-0.000274911,-6.04363e-06,0.000499732,-3.65138e-06,0.493817,0.00126665,0.0729777,0.0223047,-0.000423494,-0.0118394,1.99743,3.84332e-05,0.005,1.77761,0.000415735,0.0151554,-0.03536,4.14024,-0.0123971,1.66295,0.185854,-0.386931,4.69038,0.237337,6.24965,0.270981,0.177429,0.105046,0.177246,-0.0322266,0.161183,-0.567993,-0.128906,23.479,23.3513,23.1952,23.3229,23.2378,23.3087,23.1243,
9,6.27271,1.38658,3.1535,4.11705,6.27421,1.97524,1.55574,0.00164902,0.0283602,-5.75495e-05,0.102263,0.000180165,0.0289004,0,0.332997,-3.23255,-0.334352,3.81981,0.41649,-11.184,0.595105,-0.00985346,-19.1909,-0.379974,0.931078,-0.0409215,1.80117,-0.000275179,-6.04363e-06,0.000499732,-3.65138e-06,0.493817,0.00126665,0.0729777,0.0235522,-0.000410357,-0.0101259,1.99743,3.84332e-05,0.005,1.77761,0.000415735,0.0151554,-0.03536,4.14024,-0.0123971,1.63601,0.271845,-0.340262,4.77224,0.196482,6.3275,0.242015,0.19403,-0.14502,0.161936,-0.0563965,0.169237,-0.584106,-0.120917,23.479,23.3371,23.1669,23.3229,23.2378,23.2946,23.1669,
