Index,joint_angle_0,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_accel_0,joint_accel_1,joint_accel_2,joint_accel_3,joint_accel_4,joint_accel_5,joint_accel_6,constraint_tau_0,constraint_tau_1,constraint_tau_2,constraint_tau_3,constraint_tau_4,constraint_tau_5,constraint_tau_6,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_y,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z,joint_torque_0,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,actuar_current_0,actuar_current_1,actuar_current_2,actuar_current_3,actuar_current_4,actuar_current_5,actuar_current_6,actuar_voltage_0,actuar_voltage_1,actuar_voltage_2,actuar_voltage_3,actuar_voltage_4,actuar_voltage_5,actuar_voltage_6
0,6.27281,1.38592,3.15334,4.1213,6.27418,1.97281,1.55572,0.00159566,0.0294406,7.41857e-05,0.108039,1.05821e-05,0.0259294,1.05901e-05,0.358142,-4.91834,-0.357246,2.62121,0.540114,-17.8769,0.822565,-0.00346621,-20,-0.404867,0.775267,-0.0405457,1.13608,0.0149712,-6.84278e-05,0.00383223,-1.20997e-05,0.495336,0.00127353,0.072812,0.0250191,-0.000439674,-0.0108679,1.98864,-0.000787334,0.005,1.78977,-0.000708601,0.0045,-0.184755,10.347,-0.0326692,1.60259,0.330363,-0.089516,5.11069,0.173899,5.96191,0.262132,0.129158,0.225586,0.1372,-0.0725098,-0.132935,-0.721069,-0.149102,23.479,23.3371,23.1811,23.3229,23.2236,23.3087,23.1385,
1,6.27281,1.38595,3.15334,4.12141,6.27418,1.97284,1.55572,0.00154247,0.0296806,7.41857e-05,0.11101,1.05821e-05,0.0291705,1.059e-05,0.335031,-2.91876,-0.334515,4.03227,0.409049,-10.078,0.569212,-0.0096119,-19.038,-0.376626,1.01482,-0.0404103,1.90457,-0.00234337,0,0,0,0.495336,0.00127353,0.072812,0.025828,-0.000407585,-0.010672,2,0,0.005,1.77748,0.000395706,0.0142811,-0.0150666,3.13548,-0.00117163,1.58991,0.337961,-0.0808189,5.11338,0.15114,5.93326,0.252149,0.12085,0.217678,0.153076,-0.11308,-0.132935,-0.717052,-0.14502,23.479,23.3513,23.2094,23.3087,23.2236,23.3087,23.1669,
2,6.27281,1.38598,3.15334,4.12152,6.27418,1.97287,1.55572,0.00153086,0.0294406,7.41857e-05,0.110088,1.0582e-05,0.0320682,1.05901e-05,0.336643,-3.04838,-0.337836,3.93355,0.41338,-10.5817,0.576976,-0.00918233,-19.1171,-0.378613,0.998234,-0.0404234,1.85411,-0.00210325,-5.94542e-07,0.000108777,-6.30427e-07,0.495336,0.00127353,0.072812,0.0256125,-0.000399876,-0.0102516,1.99949,4.04948e-06,0.005,1.7763,0.000370471,0.0141048,-0.0173229,3.60833,-0.0069658,1.58635,0.379981,-0.0699893,5.15603,0.122637,5.8684,0.239336,0.136963,0.209628,0.121118,-0.169189,-0.136963,-0.729126,-0.14502,23.479,23.3371,23.1669,23.3087,23.2378,23.2946,23.1811,
3,6.27281,1.38601,3.15334,4.12164,6.27418,1.9729,1.55572,0.00142542,0.0285876,6.89389e-05,0.111341,1.0582e-05,0.0329519,1.0582e-05,0.337846,-3.15074,-0.339318,3.8576,0.419997,-10.9818,0.582913,-0.00885987,-19.1801,-0.380114,0.985967,-0.0404145,1.81416,-0.00194945,-1.18487e-06,0.000222614,-8.03415e-07,0.495336,0.00127353,0.072812,0.0261551,-0.00035073,-0.00984146,1.99899,1.21554e-05,0.005,1.77604,0.000370828,0.0137264,-0.0187555,3.98215,-0.00877409,1.56437,0.421999,-0.056112,5.20066,0.123568,5.828,0.23809,0.145243,0.19403,0.153076,-0.137907,-0.129158,-0.733199,-0.161334,23.4932,23.3655,23.1952,23.3087,23.2378,23.3087,23.1385,
4,6.27281,1.38601,3.15334,4.12164,6.27418,1.9729,1.55572,0.00142542,0.0285876,6.89389e-05,0.111341,1.0582e-05,0.0329519,1.0582e-05,0.339318,-3.26421,-0.343219,3.77166,0.420874,-11.424,0.590087,-0.00846815,-19.2485,-0.381903,0.970834,-0.0404474,1.76997,-0.00168573,-1.8417e-06,0.000342975,-2.12417e-06,0.495336,0.00127353,0.072812,0.0261551,-0.00035073,-0.00984146,1.99843,1.15345e-05,0.005,1.77505,0.000326038,0.0133573,-0.0212563,4.39681,-0.0163655,1.56437,0.421999,-0.056112,5.20066,0.123568,5.828,0.23809,0.145243,0.19403,0.153076,-0.137907,-0.129158,-0.733199,-0.161334,23.4932,23.3655,23.1952,23.3087,23.2378,23.3087,23.1385,
5,6.27281,1.38603,3.15334,4.12175,6.27418,1.97294,1.55572,0.00138305,0.0280901,6.88867e-05,0.11074,1.58729e-05,0.0345725,1.059e-05,0.339311,-3.26366,-0.343219,3.77149,0.420917,-11.4233,0.590069,-0.00846871,-19.2492,-0.381922,0.971647,-0.0404451,1.76983,-0.00168613,-1.8417e-06,0.000342975,-2.12417e-06,0.495336,0.00127353,0.072812,0.0260863,-0.000331095,-0.00946027,1.99843,1.15345e-05,0.005,1.77505,0.000326038,0.0133573,-0.0212563,4.39681,-0.0163655,1.56775,0.482201,-0.0417988,5.24391,0.130195,5.79767,0.230236,0.153076,0.209628,0.128906,-0.161334,-0.132996,-0.708996,-0.161183,23.479,23.3655,23.1952,23.3229,23.2378,23.3087,23.1669,
6,6.27282,1.38606,3.15334,4.12186,6.27418,1.97298,1.55572,0.00132985,0.0264696,6.88867e-05,0.10993,1.58729e-05,0.0378136,1.059e-05,0.340551,-3.36165,-0.346093,3.69812,0.423302,-11.8061,0.596524,-0.0081385,-19.3094,-0.383459,0.959701,-0.0404586,1.73153,-0.00144652,-2.66183e-06,0.000458802,-3.32517e-06,0.495336,0.00127353,0.072812,0.0261958,-0.000303121,-0.00845948,1.99791,1.43037e-05,0.005,1.77464,0.000310859,0.0130142,-0.0235365,4.75504,-0.0215504,1.54487,0.511606,-0.0246699,5.27657,0.123337,5.76041,0.217147,0.145243,0.209628,0.145243,-0.12085,-0.128969,-0.708984,-0.157156,23.4932,23.3655,23.1811,23.3087,23.2378,23.3087,23.1527,
7,6.27282,1.38608,3.15334,4.12196,6.27418,1.97302,1.55572,0.00121413,0.0253892,6.88867e-05,0.108579,1.58731e-05,0.0386183,1.05898e-05,0.342009,-3.48158,-0.348312,3.60805,0.429739,-12.2796,0.603718,-0.00774887,-19.3827,-0.385242,0.94487,-0.0404565,1.684,-0.00123719,-3.27845e-06,0.000578098,-3.53923e-06,0.495336,0.00127353,0.072812,0.0260334,-0.000256639,-0.00792055,1.9974,2.22069e-05,0.005,1.77408,0.000292795,0.0121135,-0.0254959,5.19867,-0.0249103,1.54487,0.544405,-0.0309431,5.3999,0.135709,5.72664,0.238532,0.145243,0.0809682,0.145243,-0.0889885,-0.129158,-0.704956,-0.169189,23.479,23.3655,23.1952,23.3087,23.2378,23.3087,23.1527,
8,6.27282,1.38611,3.15334,4.12208,6.27418,1.97306,1.55572,0.00121413,0.0225479,6.89389e-05,0.109837,1.58729e-05,0.041595,0,0.343255,-3.57618,-0.351828,3.53715,0.42989,-12.6508,0.609279,-0.00741859,-19.4411,-0.386784,0.933441,-0.0404864,1.64683,-0.0010593,-3.89519e-06,0.000700856,-4.85944e-06,0.495336,0.00127353,0.072812,0.0269996,-0.000242978,-0.00650211,1.99689,2.15767e-05,0.005,1.77377,0.000250394,0.0116285,-0.0271619,5.54616,-0.0318426,1.51793,0.632517,-0.0579669,5.51994,0.156181,5.70425,0.225682,0.161334,-0.129909,0.129158,-0.0332184,-0.124943,-0.680786,-0.157156,23.4932,23.3655,23.2094,23.3087,23.2378,23.2946,23.1669,
9,6.27282,1.38611,3.15334,4.12208,6.27418,1.97306,1.55572,0.00121413,0.0225479,6.89389e-05,0.109837,1.58729e-05,0.041595,0,0.345117,-3.7309,-0.354121,3.41967,0.439907,-13.2607,0.622084,-0.00692339,-19.5345,-0.389006,0.912771,-0.0404717,1.58563,-0.000446417,-5.53477e-06,0.000834398,-5.22158e-06,0.495336,0.00127353,0.072812,0.0269996,-0.000242978,-0.00650211,1.99631,2.8905e-05,0.005,1.77238,0.000244694,0.0103519,-0.0330885,6.11896,-0.0346005,1.51793,0.632517,-0.0579669,5.51994,0.156181,5.70425,0.225682,0.161334,-0.129909,0.129158,-0.0332184,-0.124943,-0.680786,-0.157156,23.4932,23.3655,23.2094,23.3087,23.2378,23.2946,23.1669,
