Index,joint_angle_0,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_accel_0,joint_accel_1,joint_accel_2,joint_accel_3,joint_accel_4,joint_accel_5,joint_accel_6,constraint_tau_0,constraint_tau_1,constraint_tau_2,constraint_tau_3,constraint_tau_4,constraint_tau_5,constraint_tau_6,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_y,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z,joint_torque_0,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,actuar_current_0,actuar_current_1,actuar_current_2,actuar_current_3,actuar_current_4,actuar_current_5,actuar_current_6,actuar_voltage_0,actuar_voltage_1,actuar_voltage_2,actuar_voltage_3,actuar_voltage_4,actuar_voltage_5,actuar_voltage_6
0,6.27284,1.38005,3.15331,4.11466,6.27432,1.974,1.55582,0.00175535,0.0313313,9.53105e-05,0.115602,0.000132374,0.0140451,1.0598e-05,0.357199,-4.63645,-0.341392,2.87672,0.565864,-16.7453,0.795582,-0.00459662,-20,-0.398446,0.80836,-0.0401862,1.25312,0.0129179,-6.11177e-05,0.00342299,4.39125e-06,0.494653,0.00128343,0.07538,0.0268643,-0.000504983,-0.0130169,1.99217,-0.000678335,0.005,1.79295,-0.000610502,0.0045,-0.165018,9.24209,0.0118564,1.70625,0.531741,0.0597522,5.05261,0.260878,5.64997,0.134242,0.201577,0.249886,0.12085,-0.0980133,-0.153129,-0.632459,-0.140991,23.479,23.3797,23.1952,23.3087,23.2094,23.2946,23.1527,
1,6.27285,1.38007,3.15331,4.11477,6.27432,1.97402,1.55582,0.00182913,0.0288711,9.53096e-05,0.115602,0.000142856,0.0176764,1.0598e-05,0.337925,-2.88502,-0.33767,4.07633,0.410486,-9.90187,0.573794,-0.00971384,-18.9591,-0.374988,1.01217,-0.0402382,1.92426,-0.00217491,0,0,0,0.494653,0.00128343,0.07538,0.0273804,-0.000522062,-0.0116594,2,0,0.005,1.77582,0.000454484,0.0162153,-0.0169019,2.9491,0.00336265,1.65763,0.527472,0.0686562,5.06517,0.260778,5.65867,0.138098,0.20206,0.257812,0.1372,-0.129158,-0.157311,-0.628418,-0.128969,23.4648,23.3797,23.1952,23.3229,23.2236,23.3087,23.1527,
2,6.27285,1.3801,3.15331,4.1149,6.27432,1.97405,1.55582,0.00176993,0.0268232,9.54538e-05,0.1175,0.000142858,0.022148,1.0606e-05,0.339428,-3.012,-0.339144,3.98122,0.420164,-10.4039,0.583299,-0.00931679,-19.0366,-0.376805,0.996286,-0.0402102,1.8739,-0.00178937,-1.05267e-06,0.0001065,-4.7371e-07,0.494653,0.00128343,0.07538,0.028359,-0.000483209,-0.0104099,1.99946,1.04337e-05,0.005,1.77487,0.000479246,0.0149934,-0.0206246,3.41937,0.00237495,1.65888,0.541364,0.0802373,5.07632,0.252096,5.65901,0.123351,0.209628,0.314312,0.12085,-0.12085,-0.145075,-0.624442,-0.153129,23.4932,23.3655,23.1952,23.3229,23.2236,23.3087,23.1669,
3,6.27285,1.38012,3.15331,4.11502,6.27432,1.97407,1.55582,0.00177013,0.0243382,9.55261e-05,0.118573,0.000142856,0.0251191,0,0.341383,-3.17141,-0.342325,3.86079,0.428084,-11.0308,0.593392,-0.00879906,-19.1336,-0.37917,0.975711,-0.0402111,1.81104,-0.00145319,-1.83429e-06,0.000230722,-6.39268e-07,0.494653,0.00128343,0.07538,0.02919,-0.00047098,-0.0091318,1.99883,1.79892e-05,0.005,1.77343,0.000451078,0.0138689,-0.023821,4.00728,-0.00251332,1.66407,0.541781,0.0975653,5.07553,0.251151,5.64561,0.110513,0.209473,0.338475,0.137907,-0.145243,-0.145075,-0.64856,-0.157311,23.479,23.3797,23.1952,23.3087,23.2378,23.2946,23.1527,
4,6.27285,1.38015,3.15331,4.11513,6.27432,1.97409,1.55582,0.00175516,0.0230707,9.53096e-05,0.117492,0.000142858,0.024849,0,0.343006,-3.30715,-0.344186,3.75789,0.437354,-11.5674,0.602573,-0.00836822,-19.2162,-0.381126,0.958342,-0.0401924,1.75704,-0.00112514,-2.49848e-06,0.000344826,-7.56991e-07,0.494653,0.00128343,0.07538,0.0291425,-0.00046508,-0.00863773,1.99827,2.60125e-05,0.005,1.77217,0.000447293,0.0127186,-0.0269559,4.51121,-0.00452989,1.66571,0.554367,0.116665,5.15707,0.218911,5.60956,0.122428,0.209473,0.378748,0.121118,-0.145243,-0.153129,-0.644544,-0.153076,23.4932,23.3939,23.1952,23.2946,23.2236,23.3087,23.1527,
5,6.27285,1.38015,3.15331,4.11513,6.27432,1.97409,1.55582,0.00175516,0.0230707,9.53096e-05,0.117492,0.000142858,0.024849,0,0.343954,-3.39251,-0.344287,3.69482,0.445887,-11.9006,0.608412,-0.00811656,-19.2674,-0.382265,0.947226,-0.040169,1.72388,-0.000917789,-3.18679e-06,0.000460927,-3.27793e-07,0.494653,0.00128343,0.07538,0.0291425,-0.00046508,-0.00863773,1.9977,3.81539e-05,0.005,1.7717,0.000452911,0.012274,-0.0289436,4.8222,-0.00332687,1.66571,0.554367,0.116665,5.15707,0.218911,5.60956,0.122428,0.209473,0.378748,0.121118,-0.145243,-0.153129,-0.644544,-0.153076,23.4932,23.3939,23.1952,23.2946,23.2236,23.3087,23.1527,
6,6.27285,1.38017,3.15331,4.11526,6.27432,1.97412,1.55581,0.00171113,0.0218779,9.53096e-05,0.11761,0.000142856,0.0225692,-1.0598e-05,0.343947,-3.39141,-0.34429,3.69458,0.445913,-11.8993,0.608371,-0.00811858,-19.268,-0.382283,0.948247,-0.0401666,1.72372,-0.000918809,-3.18679e-06,0.000460927,-3.27793e-07,0.494653,0.00128343,0.07538,0.029425,-0.000448534,-0.00840767,1.9977,3.81539e-05,0.005,1.7717,0.000452911,0.012274,-0.0289436,4.8222,-0.00332687,1.62796,0.630058,0.111259,5.21744,0.219931,5.57543,0.110448,0.217678,0.394775,0.128906,-0.121118,-0.14502,-0.60829,-0.149102,23.4932,23.3797,23.1952,23.3087,23.2236,23.3087,23.1527,
7,6.27285,1.38019,3.15331,4.11537,6.27432,1.97414,1.55581,0.00165212,0.0210676,9.53096e-05,0.117763,0.000142856,0.0232284,-1.0606e-05,0.345042,-3.47711,-0.346996,3.62933,0.447486,-12.2339,0.618852,-0.007828,-19.3206,-0.38364,0.937588,-0.0401796,1.69012,-0.000219366,-5.46427e-06,0.000588064,-2.0306e-06,0.494653,0.00128343,0.07538,0.0296383,-0.000422172,-0.00801811,1.99707,3.93278e-05,0.005,1.77088,0.000439076,0.0120669,-0.035808,5.1364,-0.00825844,1.64402,0.69087,0.0990627,5.26919,0.211774,5.55442,0.132751,0.233781,0.241699,0.129909,-0.0980133,-0.136963,-0.555908,-0.153076,23.479,23.3797,23.1952,23.3087,23.2236,23.3087,23.1527,
8,6.27286,1.38021,3.15331,4.11549,6.27432,1.97416,1.55581,0.00165212,0.017303,9.52367e-05,0.116952,0.000142856,0.0221256,-1.0606e-05,0.346249,-3.57714,-0.348672,3.55336,0.453306,-12.6258,0.625433,-0.00750982,-19.3819,-0.385115,0.925088,-0.0401769,1.65079,1.59677e-05,-6.19306e-06,0.000706296,-2.10914e-06,0.494653,0.00128343,0.07538,0.0301919,-0.000417544,-0.00663096,1.99649,4.71528e-05,0.005,1.77016,0.000422392,0.0117163,-0.0380584,5.50427,-0.0105893,1.60068,0.753387,0.108092,5.30662,0.180433,5.49329,0.133553,0.22573,0.0161133,0.128906,-0.0809682,-0.137022,-0.535767,-0.149102,23.479,23.3513,23.1811,23.3087,23.2094,23.3229,23.1385,
9,6.27286,1.38021,3.15331,4.11549,6.27432,1.97416,1.55581,0.00165212,0.017303,9.52367e-05,0.116952,0.000142856,0.0221256,-1.0606e-05,0.34745,-3.67805,-0.349769,3.4771,0.46098,-13.027,0.632959,-0.00719114,-19.4425,-0.386527,0.911498,-0.0401596,1.61047,0.000325496,-6.93881e-06,0.000825193,-2.69911e-06,0.494653,0.00128343,0.07538,0.0301919,-0.000417544,-0.00663096,1.9959,5.07342e-05,0.005,1.76913,0.00042145,0.0104679,-0.0410407,5.88084,-0.0114057,1.60068,0.753387,0.108092,5.30662,0.180433,5.49329,0.133553,0.22573,0.0161133,0.128906,-0.0809682,-0.137022,-0.535767,-0.149102,23.479,23.3513,23.1811,23.3087,23.2094,23.3229,23.1385,
