Index,joint_angle_0,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_accel_0,joint_accel_1,joint_accel_2,joint_accel_3,joint_accel_4,joint_accel_5,joint_accel_6,constraint_tau_0,constraint_tau_1,constraint_tau_2,constraint_tau_3,constraint_tau_4,constraint_tau_5,constraint_tau_6,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_y,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z,joint_torque_0,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,actuar_current_0,actuar_current_1,actuar_current_2,actuar_current_3,actuar_current_4,actuar_current_5,actuar_current_6,actuar_voltage_0,actuar_voltage_1,actuar_voltage_2,actuar_voltage_3,actuar_voltage_4,actuar_voltage_5,actuar_voltage_6
0,6.27246,1.38848,3.15228,4.10725,6.27311,1.98473,1.55621,0.0220469,0.0464097,-3.79119e-05,0.111487,5.83329e-05,0.0013197,0,0.471644,-8.53264,-1.03463,0.0146946,-0.812756,-31.5265,1.12457,0.0283426,-20,-0.496234,0.145081,-0.0479872,-0.203181,0.0309888,-0.000125046,0.00851003,-0.000546964,0.490745,0.00158367,0.0733707,0.0222882,-0.00844656,-0.0205654,1.96998,-0.00527008,0.005,1.77299,-0.00474308,0.0045,-0.337623,22.9771,-1.4768,1.20488,-1.0295,-0.126646,4.70369,0.293331,5.1089,0.179308,0.314209,0.378748,0.153288,-0.0161133,-0.0645789,-0.656616,-0.11308,23.4932,23.3371,23.1811,23.3087,23.2236,23.2946,23.1527,
1,6.27248,1.38852,3.15228,4.10736,6.27311,1.98474,1.55621,0.0217831,0.0475372,-5.16274e-05,0.11182,6.89389e-05,0.00180333,0,0.351019,-2.72876,-0.119711,4.22012,1.13358,-8.92436,0.667578,-0.0037636,-18.8115,-0.35612,0.896998,-0.0338589,2.03497,-0.00196788,0,0,0,0.490745,0.00158367,0.0733707,0.0221446,-0.0083405,-0.0209612,2,0,0.005,1.77994,0.00760191,0.0230088,-0.0162931,1.99163,0.623878,1.1908,-0.959988,-0.173159,4.5462,0.296386,5.16167,0.155251,0.298205,0.338379,0.161133,-0.00805664,-0.0565402,-0.628431,-0.11308,23.4932,23.3229,23.1669,23.3229,23.2236,23.2946,23.1527,
2,6.2725,1.38857,3.15228,4.10747,6.27311,1.98475,1.55621,0.0220676,0.047646,-5.73154e-05,0.11128,7.95448e-05,0.00229602,0,0.350943,-2.77954,-0.107435,4.18191,1.17198,-9.11628,0.675576,-0.00377683,-18.8428,-0.355967,0.890827,-0.0336446,2.0159,-0.00153085,-1.42416e-06,7.0013e-05,1.41876e-05,0.490745,0.00158367,0.0733707,0.0219659,-0.00845072,-0.0209382,1.99956,0.000120881,0.005,1.77968,0.00761524,0.0233651,-0.0203622,2.17134,0.653591,1.19787,-0.920942,-0.206302,4.44154,0.294219,5.20961,0.165363,0.338475,0.298205,0.153076,0.0113938,-0.0565402,-0.612358,-0.124943,23.479,23.2804,23.1811,23.3087,23.2236,23.2946,23.1385,
3,6.27252,1.38862,3.15228,4.10758,6.27311,1.98476,1.55621,0.0210676,0.0464568,-6.9793e-05,0.109389,8.48478e-05,0.00284071,0,0.350062,-2.82842,-0.0805276,4.14475,1.2513,-9.30297,0.68505,-0.00400304,-18.873,-0.354783,0.884989,-0.033162,1.99722,-0.00118028,-2.54127e-06,0.000136833,3.53396e-05,0.490745,0.00158367,0.0733707,0.0216715,-0.00805758,-0.0203712,1.99914,0.000297537,0.005,1.77946,0.00787344,0.0233444,-0.0234489,2.34706,0.718871,1.20889,-0.87776,-0.244542,4.31393,0.318897,5.23798,0.147797,0.322366,0.281982,0.14502,0.0161133,-0.0563965,-0.584162,-0.124943,23.5074,23.3371,23.1811,23.3229,23.2094,23.2804,23.1243,
4,6.27254,1.38866,3.15228,4.10769,6.27311,1.98477,1.55621,0.0215859,0.0456465,-8.84455e-05,0.108834,0.00010606,0.00423916,0,0.350217,-2.87936,-0.071127,4.10686,1.28022,-9.50407,0.691337,-0.00396458,-18.9045,-0.354824,0.87903,-0.0330478,1.97703,-0.000802934,-3.73175e-06,0.000208318,5.42564e-05,0.490745,0.00158367,0.0733707,0.0216839,-0.00825109,-0.0198923,1.99872,0.000452763,0.005,1.77934,0.00765931,0.0228341,-0.0269349,2.53536,0.740091,1.20483,-0.776162,-0.26875,4.28319,0.377062,5.29022,0.143871,0.354584,0.298096,0.169189,0.0644531,-0.0525229,-0.559937,-0.128969,23.479,23.3229,23.1527,23.3087,23.2094,23.2946,23.1243,
5,6.27254,1.38866,3.15228,4.10769,6.27311,1.98477,1.55621,0.0215859,0.0456465,-8.84455e-05,0.108834,0.00010606,0.00423916,0,0.349736,-2.95403,-0.0458027,4.051,1.35849,-9.79268,0.70573,-0.00409279,-18.949,-0.354038,0.869138,-0.0326017,1.94826,-7.55941e-05,-5.91471e-06,0.000290164,7.2094e-05,0.490745,0.00158367,0.0733707,0.0216839,-0.00825109,-0.0198923,1.99824,0.00060714,0.005,1.7789,0.00797241,0.0224031,-0.0336934,2.80591,0.802684,1.20483,-0.776162,-0.26875,4.28319,0.377062,5.29022,0.143871,0.354584,0.298096,0.169189,0.0644531,-0.0525229,-0.559937,-0.128969,23.479,23.3229,23.1527,23.3087,23.2094,23.2946,23.1243,
6,6.27254,1.38866,3.15228,4.10769,6.27311,1.98477,1.55621,0.0215859,0.0456465,-8.84455e-05,0.108834,0.00010606,0.00423916,0,0.349736,-2.95403,-0.0458027,4.051,1.35849,-9.79268,0.70573,-0.00409279,-18.949,-0.354038,0.869138,-0.0326017,1.94826,-7.55941e-05,-5.91471e-06,0.000290164,7.2094e-05,0.490745,0.00158367,0.0733707,0.0216839,-0.00825109,-0.0198923,1.99824,0.00060714,0.005,1.7789,0.00797241,0.0224031,-0.0336934,2.80591,0.802684,1.20483,-0.776162,-0.26875,4.28319,0.377062,5.29022,0.143871,0.354584,0.298096,0.169189,0.0644531,-0.0525229,-0.559937,-0.128969,23.479,23.3229,23.1527,23.3087,23.2094,23.2946,23.1243,
7,6.27256,1.38871,3.15228,4.1078,6.27311,1.98478,1.55621,0.0199872,0.0431718,-0.000109909,0.11182,0.000121968,0.00735259,0,0.34984,-2.95368,-0.0460476,4.05086,1.35856,-9.79219,0.705884,-0.00407942,-18.9501,-0.35409,0.869842,-0.0325745,1.94823,-7.84165e-05,-5.91471e-06,0.000290164,7.2094e-05,0.490745,0.00158367,0.0733707,0.0230656,-0.00760247,-0.0186627,1.99824,0.00060714,0.005,1.7789,0.00797241,0.0224031,-0.0336934,2.80591,0.802684,1.20103,-0.653349,-0.360003,4.30971,0.375733,5.36412,0.14866,0.346436,0.298096,0.14502,0.088623,-0.0565402,-0.552012,-0.120917,23.4932,23.3229,23.1811,23.3229,23.2236,23.2804,23.1527,
8,6.27258,1.38875,3.15228,4.10792,6.27311,1.9848,1.55621,0.0199872,0.0406245,-0.000126282,0.113596,0.000132573,0.0123221,0,0.351659,-3.08106,-0.0482088,3.95264,1.36299,-10.2945,0.718617,-0.00362004,-19.0274,-0.355931,0.852643,-0.0326602,1.89761,0.000794557,-8.1182e-06,0.00037015,8.88118e-05,0.490745,0.00158367,0.0733707,0.0241184,-0.00758036,-0.0171801,1.99779,0.000748694,0.005,1.77725,0.00751605,0.0212964,-0.041955,3.27909,0.797006,1.23029,-0.536437,-0.395166,4.34233,0.390229,5.4649,0.169793,0.394775,0.161133,0.129158,0.0241699,-0.0443115,-0.551895,-0.117099,23.479,23.3371,23.1952,23.3229,23.2378,23.2946,23.1527,
9,6.27261,1.38879,3.15228,4.10803,6.27311,1.98482,1.55621,0.0200615,0.0367333,-0.000160413,0.114521,0.000143181,0.0176851,0,0.352603,-3.21829,-0.0315198,3.84769,1.42451,-10.8346,0.734433,-0.00340078,-19.1107,-0.356584,0.834505,-0.0323369,1.84328,0.00150084,-9.8472e-06,0.000455206,0.000105987,0.490745,0.00158367,0.0733707,0.0252116,-0.00758073,-0.0151104,1.99733,0.000892609,0.005,1.77589,0.00762567,0.0199621,-0.0483892,3.78748,0.840265,1.20641,-0.444551,-0.403553,4.34247,0.389169,5.5511,0.180792,0.394775,-0.0332184,0.1372,0,-0.0565402,-0.572036,-0.124943,23.479,23.3229,23.1669,23.3229,23.2378,23.2946,23.1811,
