Index,joint_angle_0,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_accel_0,joint_accel_1,joint_accel_2,joint_accel_3,joint_accel_4,joint_accel_5,joint_accel_6,constraint_tau_0,constraint_tau_1,constraint_tau_2,constraint_tau_3,constraint_tau_4,constraint_tau_5,constraint_tau_6,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_y,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z,joint_torque_0,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,actuar_current_0,actuar_current_1,actuar_current_2,actuar_current_3,actuar_current_4,actuar_current_5,actuar_current_6,actuar_voltage_0,actuar_voltage_1,actuar_voltage_2,actuar_voltage_3,actuar_voltage_4,actuar_voltage_5,actuar_voltage_6
0,6.27275,1.3851,3.15336,4.11422,6.27428,1.97442,1.55578,0.00522012,0.038894,-3.08486e-05,0.0966949,0,0.00143624,0,0.399767,-8.47081,-0.424326,0.0461217,0.707806,-31.4399,1.12203,0.00777081,-20,-0.455086,0.256824,-0.0409486,-0.196692,0.0303222,-0.000124491,0.0084941,-5.12164e-05,0.493463,0.00128941,0.0734409,0.019725,-0.00192008,-0.0170932,1.96819,-0.00125338,0.005,1.77137,-0.00112804,0.0045,-0.336126,22.9341,-0.138284,1.68821,-0.976213,-0.232869,5.04283,0.146994,5.04437,0.235976,0.20206,0.346529,0.169381,-0.0644531,-0.120917,-0.596205,-0.141221,23.479,23.3513,23.1811,23.3087,23.2378,23.3087,23.1385,
1,6.27275,1.3851,3.15336,4.11422,6.27428,1.97442,1.55578,0.00522012,0.038894,-3.08486e-05,0.0966949,0,0.00143624,0,0.327829,-2.60057,-0.28275,4.30301,0.517897,-8.67075,0.559687,-0.0113586,-18.7844,-0.367337,1.00204,-0.0397179,2.05626,-0.00257549,0,0,0,0.493463,0.00128941,0.0734409,0.019725,-0.00192008,-0.0170932,2,0,0.005,1.78225,0.00172807,0.0198839,-0.0127186,1.77687,0.122251,1.68821,-0.976213,-0.232869,5.04283,0.146994,5.04437,0.235976,0.20206,0.346529,0.169381,-0.0644531,-0.120917,-0.596205,-0.141221,23.479,23.3513,23.1811,23.3087,23.2378,23.3087,23.1385,
2,6.27276,1.38514,3.15336,4.11432,6.27428,1.97442,1.55578,0.00558013,0.038894,-4.31881e-05,0.0972982,0,0.00206782,0,0.327841,-2.60014,-0.28283,4.30302,0.517923,-8.67033,0.559725,-0.0113538,-18.785,-0.367358,1.00271,-0.0397125,2.05617,-0.0025758,0,0,0,0.493463,0.00128941,0.0734409,0.0198996,-0.00205615,-0.0170373,2,0,0.005,1.78225,0.00172807,0.0198839,-0.0127186,1.77687,0.122251,1.71961,-0.95999,-0.253927,4.88645,0.189156,5.11146,0.255939,0.217678,0.298096,0.177429,-0.0569691,-0.116891,-0.568007,-0.129158,23.479,23.3513,23.1952,23.2946,23.2378,23.2946,23.1527,
3,6.27276,1.38514,3.15336,4.11432,6.27428,1.97442,1.55578,0.00558013,0.038894,-4.31881e-05,0.0972982,0,0.00206782,0,0.328117,-2.66539,-0.274896,4.25409,0.547201,-8.92145,0.567055,-0.0112804,-18.8242,-0.367664,0.994051,-0.0395464,2.0312,-0.00224648,-9.76796e-07,7.33553e-05,3.90478e-06,0.493463,0.00128941,0.0734409,0.0198996,-0.00205615,-0.0170373,1.99957,3.58945e-05,0.005,1.7817,0.00188284,0.0198336,-0.0158633,2.01197,0.143031,1.71961,-0.95999,-0.253927,4.88645,0.189156,5.11146,0.255939,0.217678,0.298096,0.177429,-0.0569691,-0.116891,-0.568007,-0.129158,23.479,23.3513,23.1952,23.2946,23.2378,23.2946,23.1527,
4,6.27277,1.38518,3.15336,4.11442,6.27428,1.97443,1.55578,0.0057933,0.0394342,-4.2151e-05,0.0944383,1.0582e-05,0.002517,0,0.3281,-2.66495,-0.274923,4.254,0.547198,-8.92092,0.567058,-0.0112791,-18.8246,-0.367683,0.994595,-0.0395372,2.03109,-0.00224657,-9.76796e-07,7.33553e-05,3.90478e-06,0.493463,0.00128941,0.0734409,0.0189592,-0.00214614,-0.0171442,1.99957,3.58945e-05,0.005,1.7817,0.00188284,0.0198336,-0.0158633,2.01197,0.143031,1.72562,-0.895065,-0.301444,4.72054,0.271043,5.20675,0.254519,0.209473,0.281982,0.177429,-0.0509547,-0.116821,-0.55188,-0.128969,23.479,23.3371,23.1811,23.3087,23.2378,23.3087,23.1527,
5,6.27277,1.38518,3.15336,4.11442,6.27428,1.97443,1.55578,0.0057933,0.0394342,-4.2151e-05,0.0944383,1.0582e-05,0.002517,0,0.327901,-2.68787,-0.267007,4.23917,0.571697,-9.007,0.570546,-0.0113319,-18.8384,-0.36743,0.992221,-0.0393933,2.02284,-0.00210182,-1.76732e-06,0.000135118,8.66092e-06,0.493463,0.00128941,0.0734409,0.0189592,-0.00214614,-0.0171442,1.99919,8.57688e-05,0.005,1.78221,0.00200872,0.0199298,-0.0172075,2.0902,0.16277,1.72562,-0.895065,-0.301444,4.72054,0.271043,5.20675,0.254519,0.209473,0.281982,0.177429,-0.0509547,-0.116821,-0.55188,-0.128969,23.479,23.3371,23.1811,23.3087,23.2378,23.3087,23.1527,
6,6.27277,1.38522,3.15336,4.11451,6.27428,1.97444,1.55578,0.00649551,0.038582,-4.81737e-05,0.0975052,1.0582e-05,0.00314322,0,0.327918,-2.68751,-0.267156,4.23917,0.571714,-9.00664,0.570614,-0.011329,-18.8392,-0.367452,0.992792,-0.0393898,2.02279,-0.00210159,-1.76732e-06,0.000135118,8.66092e-06,0.493463,0.00128941,0.0734409,0.0200262,-0.00241154,-0.0168032,1.99919,8.57688e-05,0.005,1.78221,0.00200872,0.0199298,-0.0172075,2.0902,0.16277,1.72789,-0.777769,-0.344758,4.49983,0.271216,5.24672,0.266721,0.217678,0.249756,0.161936,-0.00805664,-0.112865,-0.531754,-0.141049,23.479,23.3655,23.1811,23.3229,23.2236,23.3087,23.1669,
7,6.27277,1.38522,3.15336,4.11451,6.27428,1.97444,1.55578,0.00649551,0.038582,-4.81737e-05,0.0975052,1.0582e-05,0.00314322,0,0.328102,-2.7734,-0.253213,4.17268,0.620548,-9.33946,0.579685,-0.0112803,-18.8907,-0.367607,0.980863,-0.0390979,1.98939,-0.00179045,-2.3973e-06,0.000200886,1.47983e-05,0.493463,0.00128941,0.0734409,0.0200262,-0.00241154,-0.0168032,1.99881,0.000140284,0.005,1.7809,0.00229664,0.0196228,-0.0201012,2.40412,0.199028,1.72789,-0.777769,-0.344758,4.49983,0.271216,5.24672,0.266721,0.217678,0.249756,0.161936,-0.00805664,-0.112865,-0.531754,-0.141049,23.479,23.3655,23.1811,23.3229,23.2236,23.3087,23.1669,
8,6.27278,1.38525,3.15336,4.11461,6.27428,1.97445,1.55578,0.00756273,0.0372735,-4.7122e-05,0.0964248,2.11641e-05,0.00524169,0,0.32812,-2.773,-0.253371,4.17252,0.620558,-9.33889,0.57973,-0.0112803,-18.8913,-0.367624,0.981439,-0.0390959,1.98931,-0.00179045,-2.3973e-06,0.000200886,1.47983e-05,0.493463,0.00128941,0.0734409,0.0199933,-0.00282714,-0.0160434,1.99881,0.000140284,0.005,1.7809,0.00229664,0.0196228,-0.0201012,2.40412,0.199028,1.76912,-0.660092,-0.380569,4.32287,0.272409,5.30716,0.261349,0.209628,0.241699,0.153076,-0.0161133,-0.116821,-0.511613,-0.145075,23.479,23.3513,23.1811,23.3087,23.2236,23.3087,23.1669,
9,6.27278,1.38525,3.15336,4.11461,6.27428,1.97445,1.55578,0.00756273,0.0372735,-4.7122e-05,0.0964248,2.11641e-05,0.00524169,0,0.327932,-2.84276,-0.23595,4.12098,0.678337,-9.61213,0.588499,-0.0113303,-18.9332,-0.367321,0.972454,-0.038727,1.96206,-0.00152115,-3.22613e-06,0.000269705,2.00212e-05,0.493463,0.00128941,0.0734409,0.0199933,-0.00282714,-0.0160434,1.99841,0.000194087,0.005,1.78058,0.00271911,0.0189391,-0.022569,2.65972,0.244284,1.76912,-0.660092,-0.380569,4.32287,0.272409,5.30716,0.261349,0.209628,0.241699,0.153076,-0.0161133,-0.116821,-0.511613,-0.145075,23.479,23.3513,23.1811,23.3087,23.2236,23.3087,23.1669,
10,6.27278,1.38525,3.15336,4.11461,6.27428,1.97445,1.55578,0.00756273,0.0372735,-4.7122e-05,0.0964248,2.11641e-05,0.00524169,0,0.327932,-2.84276,-0.23595,4.12098,0.678337,-9.61213,0.588499,-0.0113303,-18.9332,-0.367321,0.972454,-0.038727,1.96206,-0.00152115,-3.22613e-06,0.000269705,2.00212e-05,0.493463,0.00128941,0.0734409,0.0199933,-0.00282714,-0.0160434,1.99841,0.000194087,0.005,1.78058,0.00271911,0.0189391,-0.022569,2.65972,0.244284,1.76912,-0.660092,-0.380569,4.32287,0.272409,5.30716,0.261349,0.209628,0.241699,0.153076,-0.0161133,-0.116821,-0.511613,-0.145075,23.479,23.3513,23.1811,23.3087,23.2236,23.3087,23.1669,
11,6.27279,1.38529,3.15336,4.11471,6.27428,1.97447,1.55578,0.00783283,0.0334921,-4.7121e-05,0.0975489,2.11639e-05,0.00937639,0,0.327992,-2.84234,-0.236135,4.12069,0.678393,-9.61141,0.588584,-0.0113257,-18.9341,-0.367348,0.973121,-0.0387213,1.96201,-0.00152166,-3.22613e-06,0.000269705,2.00212e-05,0.493463,0.00128941,0.0734409,0.0211211,-0.00291641,-0.0141387,1.99841,0.000194087,0.005,1.78058,0.00271911,0.0189391,-0.022569,2.65972,0.244284,1.79154,-0.558455,-0.418946,4.22276,0.306217,5.39823,0.257764,0.185303,0.104736,0.153076,-0.00805664,-0.112865,-0.499512,-0.140991,23.479,23.3513,23.1669,23.3087,23.2378,23.2946,23.1669,
12,6.27279,1.38529,3.15336,4.11471,6.27428,1.97447,1.55578,0.00783283,0.0334921,-4.7121e-05,0.0975489,2.11639e-05,0.00937639,0,0.329024,-2.9757,-0.227508,4.01968,0.716673,-10.141,0.600197,-0.0110513,-19.0141,-0.368503,0.955127,-0.0385256,1.90875,-0.00107382,-4.26037e-06,0.000353579,2.65138e-05,0.493463,0.00128941,0.0734409,0.0211211,-0.00291641,-0.0141387,1.99795,0.000250557,0.005,1.77915,0.00285027,0.0172248,-0.0268134,3.15736,0.267654,1.79154,-0.558455,-0.418946,4.22276,0.306217,5.39823,0.257764,0.185303,0.104736,0.153076,-0.00805664,-0.112865,-0.499512,-0.140991,23.479,23.3513,23.1669,23.3087,23.2378,23.2946,23.1669,
13,6.2728,1.38531,3.15336,4.11481,6.27428,1.97448,1.55578,0.00805837,0.0286303,-5.30123e-05,0.0975052,3.17219e-05,0.0137765,0,0.329095,-2.97522,-0.227707,4.01919,0.716732,-10.1401,0.600283,-0.0110464,-19.0149,-0.36853,0.955714,-0.0385192,1.9087,-0.00107447,-4.26037e-06,0.000353579,2.65138e-05,0.493463,0.00128941,0.0734409,0.02214,-0.00298521,-0.0117571,1.99795,0.000250557,0.005,1.77915,0.00285027,0.0172248,-0.0268134,3.15736,0.267654,1.78023,-0.447801,-0.451764,4.12079,0.365205,5.46269,0.27121,0.177429,-0.0402832,0.128906,-0.0227876,-0.116891,-0.499577,-0.1372,23.4932,23.3655,23.1811,23.3087,23.252,23.2946,23.1527,
